reply_comment_total,digg_count,date,AF,video,comment_id
0,0,2025-04-03,中国，什么都有 比心 比心 坏笑 坏笑 赞 赞,video32,comment48610
0,3,2025-04-04,看香港直播。我还以为去了印度。巨尴尬又无论,video34,comment49521
0,6,2025-04-02,四川说说川普，没毛病啊 玫瑰,video30,comment47356
0,1,2025-04-01,看的我吓死了快 发呆 发呆,video18,comment17415
0,0,2025-03-31,可爱的小亢哥 呲牙,video1,comment554
0,2,2025-04-02,小伙子有眼光，有格局 赞 赞 赞,video27,comment38184
0,1,2025-04-09,从少林的官方补救，到重庆官方的辅助，最后长沙官方的完全控制，可以说后面就是灾难,video41,comment53842
37,122,2025-04-04,为什么内地小孩看见了只会害羞躲起来 捂脸,video34,comment49355
0,0,2025-04-01,咋这么会整活 捂脸,video21,comment28861
0,3,2025-03-31,我一直相信有能力的人在那过得都不会太差,video19,comment26791
0,0,2025-03-31,第一，下面踢我 抠鼻 抠鼻 抠鼻,video23,comment29622
11,7,2025-03-30,甲亢哥是天生这么黑吗，还是后来被晒的 疑问,video17,comment12669
0,0,2025-04-01,小哥哥：去黔东南尝一下牛瘪火锅吧Super delicious 捂脸 捂脸 捂脸,video18,comment22715
0,0,2025-04-10,我爸买来100。淘宝十几块钱,video3,comment1134
0,0,2025-04-01,吐舌 吐舌,video18,comment22806
0,0,2025-04-04,确实奢侈品，我支持国内品牌汉堡 捂脸,video27,comment41975
0,0,2025-04-04,我看的高质量视频,video27,comment41901
0,0,2025-04-09,举报石家庄12328交通运输服务中心压榨员工，增加工作量不作为，对市民的投诉采用违规提前办结以显示工作账目的好看问题,video18,comment19820
0,1,2025-04-02,其实保镖才是真正的勇士网红 捂脸,video24,comment30336
0,0,2025-03-29,好在有一口流利中文和真心，这个同胞我接受了。否则第一眼让我太惊奇了 呲牙,video11,comment8430
2,6,2025-03-27,这黑人是谁？有什么作品？,video12,comment9195
0,0,2025-03-30,我了个痘,video18,comment25382
0,0,2025-04-06,咱？ 九转大肠,video8,comment4346
1,0,2025-04-01,给孩子吃的激动的,video25,comment34700
0,2,2025-04-09,四川二次元、槟榔哥、芒果台 捂脸这些buff叠的有点多了,video41,comment53398
0,0,2025-04-01,你再捧杀还得我们自己有才行啊！不怕捧杀！我是最普通的人也有自信有客人我能招待好！,video27,comment45720
0,0,2025-04-01,赞 赞 赞,video27,comment46052
0,0,2025-03-27,这普通话好溜啊,video8,comment5030
0,0,2025-04-03,蹦流量,video33,comment49198
0,0,2025-03-31,四驱上去的,video18,comment23721
0,0,2025-04-03,0天然 纯添加,video33,comment49185
0,0,2025-04-01,这家伙怎么懂的这么多,video27,comment46118
0,0,2025-03-29,来东百试试,video12,comment9745
0,0,2025-03-28,怎么这么有戏 泪奔,video14,comment11054
0,0,2025-03-30,俩保镖放假了吗 呆无辜,video17,comment14450
0,1,2025-04-01,保镖 你咳你的 我吃我的 大笑,video25,comment34523
0,0,2025-03-30,保镖：还能看老板表演 看,video12,comment9124
7,14,2025-03-31,抠鼻 抠鼻 抠鼻卡不卡我不知道吗？坐高铁基本信号都很差,video19,comment26395
0,0,2025-03-27,捂脸,video10,comment6946
0,0,2025-04-07,Warmly welcome you to our Guangdong Meizhou Hakka Football Club to experience our football atmosphere on the spot 抱抱你 抱抱你 抱抱你 抱抱你,video18,comment20393
0,0,2025-04-01,调皮,video27,comment45259
0,1,2025-04-05,看的我脚发麻,video18,comment17009
0,1,2025-03-27,两个保镖真强壮 泪奔,video6,comment3265
0,0,2025-03-31,还得是二次元啊 看,video19,comment27506
0,0,2025-03-26,你是汉族人 ,video8,comment5286
0,0,2025-03-28,吐刀了,video3,comment1841
0,0,2025-03-26,完了，又沦陷一个外国佬 流泪,video10,comment7112
0,0,2025-04-05,原来男人的力量是这样来的，好，晚上让老公多多吃辣 偷笑,video24,comment31156
0,0,2025-04-05,甲亢哥最后是不是说了句哟西 捂脸,video37,comment50978
0,1,2025-04-03,抽象行业中美交流会 捂脸,video32,comment48268
0,0,2025-03-27,我中文都没你说得好 你是老内行了吧 泪奔,video11,comment9065
0,0,2025-03-31,美国不知道，但是伦敦地铁别说网了，丁点信号都没有，得提前查好地图再进去坐,video19,comment27727
0,0,2025-04-09,大方点送一个,video3,comment1142
0,0,2025-04-04,香港正常呀,video34,comment49953
11,520,2025-03-31,怎么不后空翻了,video18,comment15016
0,0,2025-04-06,说的很对,video27,comment41059
0,0,2025-04-09,Welcome to China ，My buddy 呲牙 比心,video39,comment52332
0,2,2025-04-01,他们不是用手的吗,video25,comment34391
11,78,2025-03-25,我感觉圆脸哥可能是马来西亚过去的，如果纯靠自学，没有那种语言环境很难表达得那么流畅。,video7,comment3579
0,3,2025-04-05,中国很多人都已经膨胀了,video27,comment37107
0,0,2025-03-26,太吵了,video6,comment3505
0,0,2025-03-26,老广,video8,comment5172
0,0,2025-04-03,我看着已经头晕了 泪奔,video18,comment21842
0,0,2025-04-01,谁是甲亢哥？不认识，也不在乎,video27,comment45504
0,0,2025-04-02,这么近，那么美，周末到河北,video18,comment22262
0,0,2025-04-11,我以为我卡了。。。。。。。。。。。。,video42,comment56672
0,0,2025-04-09,甲亢哥让世界了解中国，也让国人看清有些国人的嘴脸,video41,comment54476
4,364,2025-03-24,洋 相 超绝变脸 捂脸,video2,comment1025
0,0,2025-04-03,伟志豪 ,video32,comment48603
0,0,2025-03-30,比心 比心 比心,video18,comment26176
0,3,2025-03-24,贴脸开大,video2,comment978
0,0,2025-03-30,来广西过三月三 色,video16,comment12010
0,0,2025-03-31,成都同志看到甲亢哥高兴坏了。,video21,comment29303
0,0,2025-04-01,哦，我不关注这些，反正都是人类，,video27,comment45399
0,3,2025-04-02,made in China 我们正在走向伟大复兴道路 我们要重拾文化自信 坚持一个中国原则 坚持党的行进方向,video27,comment37365
0,0,2025-04-05,她的声音真的是娃娃音 捂脸,video37,comment50993
0,1,2025-04-04,不是说去深圳吗,video34,comment49555
2,1,2025-04-02,甲亢哥你敢不敢来长春,video18,comment17279
0,0,2025-03-28,主人公在这呢,video15,comment11735
0,0,2025-04-03,腿都软了我,video18,comment21891
0,0,2025-04-05,重庆一线城市买房。,video32,comment48420
0,0,2025-04-01,喜欢你的siu 玫瑰,video18,comment23005
0,0,2025-03-31,哪家啊 看,video24,comment33823
3,5,2025-04-08,放心老铁 这些东西我们几乎没机会看到,video40,comment52659
0,0,2025-04-03,哥们 我感觉你有点眼熟,video7,comment3566
0,3,2025-04-01,摸黑也好捧杀也好都无所谓的，因为底蕴差了很多所以导致不在一个量级。巨龙不会在乎凡人对他的看法,video27,comment37585
2,71,2025-04-01,冒昧问一下，这个老板到底是男孩还是女孩？,video22,comment29392
0,4,2025-04-11,那两个保镖又要开始正经工作了 捂脸,video42,comment55731
0,0,2025-04-06,捂脸看得我腿软了,video18,comment20788
0,0,2025-03-31,哦吗的,video24,comment33012
0,0,2025-04-04,哈哈哈，风水轮流转啊 捂脸,video27,comment41933
0,0,2025-04-11,我以为是我卡了,video42,comment56160
1,1,2025-03-31,人心中成见是一座大山。西方对我们是，我们对西方不也是么,video19,comment26970
0,0,2025-03-31,真的是真的，假的也是假的,video19,comment28168
0,0,2025-04-21,真真诠释了 速度与激情 呲牙,video24,comment29712
0,0,2025-03-28,入党了吗？,video11,comment8780
0,1,2025-03-30,付航来估计都放不开 看,video10,comment6478
0,0,2025-04-03,我以为他冲过去是告状呢 泪奔怪不得人家这么多粉丝，脑子和情商果然高,video26,comment35651
0,1,2025-04-02,你的思想很有深度，眼光视角很独特,video27,comment39608
0,0,2025-04-08,怎么肥事，我看的腿软了 发呆,video18,comment20070
0,0,2025-04-02,我们现在中国已经不太在意老外对我们的看法，在乎的我们对外的看法,video27,comment43789
0,3,2025-03-27,完啦，家被偷了,video11,comment7441
0,0,2025-04-02,你怎么能这么优秀 玫瑰,video27,comment43901
0,0,2025-04-09,哦呼大帝实力不减,video39,comment52385
0,0,2025-04-04,快下去看着害怕,video18,comment21551
1,1,2025-04-01,他们不兑油碟吗？,video25,comment34332
0,1,2025-03-31,看着都晕,video18,comment17885
0,0,2025-04-13,角度不同 尬笑,video18,comment18868
1,5,2025-04-02,那栋楼里应该没人住吧,video30,comment47259
0,1,2025-04-01,我不想表达太多 甲亢哥看到了中国的一角,video27,comment40066
1,1,2025-04-04,被这个女生可爱到真的人之常情,video37,comment50912
0,0,2025-04-02,保镖兄弟筷子用得挺溜滴嘛 尬笑,video24,comment31551
0,5,2025-04-02,捧杀就对了 捂脸,video19,comment26421
0,2,2025-04-03,希望有民族自觉 别崇洋媚外了,video27,comment38068
0,0,2025-03-30,为啥这个时候不做后空翻？,video18,comment25087
0,0,2025-03-31,去趟江西吧 发呆,video20,comment28649
0,0,2025-03-27,干饭人人家就这个口头禅 你在激动个啥,video8,comment5092
0,0,2025-03-27,支持你,video11,comment9006
0,0,2025-03-26,这是谁的老公,video8,comment5426
0,0,2025-04-06,才19岁 赞,video26,comment35302
0,0,2025-04-11,这是我们新密尖山伏羲山风景区,video18,comment19128
0,0,2025-04-02,愉快,video28,comment46478
0,35,2025-04-04,甲亢内心喜欢的要死吧 看,video37,comment50829
0,0,2025-04-01,可以热情，但不可谄媚，人不可有傲气，但不可无傲骨。对他基本没感，除了能相对客观为世界传播中国真相外，其他没一点是值得花时间追踪的，就一普通的外国人来赚钱而已，不必要兴奋。真心不希望太多外国人进来。,video27,comment45018
0,0,2025-04-02,看看我的ip,video28,comment46334
0,0,2025-03-27,中国有句古话……不攻自破。。。 捂脸,video9,comment5758
0,0,2025-04-04,保镖 你上外屋地死去，像有病似的 ,video25,comment33897
0,2,2025-04-09,芒果台干啥了到底？,video41,comment53213
5,276,2025-03-25,我在重庆砍价15块就买了，要150真敢要 泪奔,video3,comment1126
0,3,2025-04-02,七七的中文说的更通顺，更快了 笑哭像raper了哈哈哈,video27,comment37383
0,0,2025-03-28,自卑到什么程度需要极力获得老黑的肯定 捂脸 捂脸,video13,comment10818
0,0,2025-03-30,红茶英文不叫black tea吗 九转大肠,video5,comment2601
0,0,2025-03-28,什么东西，不认识，这两天老推我看,video12,comment9849
0,1,2025-04-04,嗯…我看到有的说小心会有捧杀,video19,comment26712
2,1,2025-04-11,好拼啊 我旅游一次回来都要休息好几天,video42,comment55517
0,1,2025-04-05,从甲亨哥来中国直播，刷到每个视频都是蹦蹦跳跳的，美国人这么好动吗？,video37,comment50983
0,0,2025-03-26,老内 捂脸,video8,comment5195
0,3,2025-04-03,每次我看营销号说，什么人中国行，现在中国将怎么怎么样啊我就感觉内心非常不踏实,video27,comment37240
0,0,2025-04-04,爱情天梯故事在重庆江津,video18,comment21212
0,0,2025-04-02,蟹不肉，在干嘛呢,video11,comment7820
3,73,2025-03-28,我以为是营销号，没想到是本人,video13,comment10021
0,1,2025-03-28,啥玩意儿？卖头发？我没听错是吧,video12,comment9599
1,1,2025-04-09,站上去是掌上明珠，掉下来是新闻头条。,video18,comment16743
0,0,2025-04-10,查查塞槟榔人,video41,comment54384
0,0,2025-03-31,脸都没红，一点不辣 捂脸,video24,comment32741
0,5,2025-04-03,怪不得是大网红,video26,comment35228
0,0,2025-03-28,为了节目效果 搞了特效化妆的光头套,video14,comment11583
0,0,2025-03-31,去富士康看看n,video19,comment28245
0,0,2025-04-01,没人告诉他沾油碟啊 尬笑,video24,comment32156
14,27,2025-03-31,高铁打游戏根本都玩不了 捂脸,video19,comment26537
0,2,2025-04-07,泼水节可以来西双版纳,video18,comment15976
0,0,2025-04-10,我恐高症,video18,comment19609
6,36,2025-03-31,节目效果给足了 黑脸 赞,video24,comment30047
0,0,2025-03-31,这不是真实的中国，真实的中国在农村，尤其在广东粤西农村，希望你们真的想了解真实的中国，请你来来粤西农村，每家每户家访，真正地感受他们苦难史的生活，这才是真实的中国 微笑 赞 微笑 微笑,video24,comment32642
0,0,2025-04-03,恭喜你你已被中国人关注了，同时你也抓住了流量密码了,video27,comment43027
0,0,2025-04-03,好吃 ,video24,comment31394
0,2,2025-04-04,甲亢：香港就是，我的噩梦，说好香港不追星呢 看,video35,comment50189
0,0,2025-03-25,来青岛玩吗,video5,comment2858
0,0,2025-04-03,重庆人都不敢吃的辣,video24,comment31456
7,16,2025-03-28,看直播的时候笑死了 ,video14,comment11077
0,0,2025-03-27,哪来这样的品总,video11,comment9054
0,2,2025-03-28,1 08 憨笑 赞,video10,comment6492
0,0,2025-03-28,疑问 疑问 疑问 疑问 疑问 疑问,video8,comment4752
0,1,2025-03-30,视角效果，其实没这么恐怖,video18,comment18123
0,2,2025-03-30,希望可以去731地址看看,video18,comment16435
0,0,2025-04-08,不知道一个所谓的外国网红到处串有什么值得大肆宣扬的。,video40,comment53115
0,0,2025-03-31,反正我是不敢登,video18,comment24422
0,0,2025-04-01,中国有句话说得好，只要你不乱来，中国人是很友好的 赞 赞,video18,comment22925
0,0,2025-04-02,很有远见啊 赞,video27,comment44408
0,0,2025-04-04,不是……文旅的大哥……我们这样招手 会不会很尴尬………,video28,comment46397
0,17,2025-04-06,带那俩保镖也该出手了 愉快 赞,video38,comment51234
0,1,2025-03-30,我以为他要在这里来个后空翻 捂脸,video18,comment18127
0,0,2025-04-05,盛名之下无虚士,video26,comment35310
0,0,2025-03-28,Master shifu 大师师父？,video14,comment11286
0,0,2025-03-30,兄弟，到郑州了也不联系我，我给你做个美白……,video17,comment14150
6,7,2025-03-30,他的头发怎么回来了 发呆,video17,comment12560
0,0,2025-04-08,肯德基我只在星期四才吃 酷拽 酷拽 酷拽,video27,comment40784
0,5,2025-04-04,对我感觉很恐慌，我们过好自己，别的怎么样我不管，但是别人知道我过得好了，我感觉我的危险就来了,video27,comment36425
0,0,2025-03-30,我丢，这是到我家了,video17,comment14491
0,1,2025-03-31,来电子科大 灵机一动,video18,comment17726
0,0,2025-04-22,这是俺新密伏羲山！ 泣不成声,video18,comment15154
0,0,2025-03-31,甲亢哥穿的国足客场球衣是假的 捂脸，标都没有,video21,comment29346
0,0,2025-04-02,神人运营,video28,comment46645
0,0,2025-04-02,不太在乎,video27,comment44293
0,0,2025-04-09,怎么抽鹅，铁子,video41,comment54749
0,3,2025-04-01,一个手，我们都要防止外国人捧杀中国 灵机一动,video27,comment37588
0,0,2025-04-08,新密伏羲山,video18,comment20042
0,2,2025-04-02,我们自身内部还有很多可以优化的地方，自信要有，自负不要有！拒绝捧杀！,video27,comment38316
0,0,2025-04-07,我们中国人的基数是世界第一第二的，这些夸赞只会使我们坚定文化自信更大提高民族凝聚力和民族自信心，共同促进实现中国梦,video27,comment40950
0,0,2025-04-01,牛逼,video27,comment44889
0,0,2025-04-18,我恐高,video18,comment18464
0,1,2025-03-30,去广西，三月三，有大型活动 一起加油 一起加油少数民族壮族,video18,comment17966
